CaseID,ActivityID,CompleteTimestamp
2629,1,11/25/2010 18:15
2629,8,11/25/2010 18:16
2629,6,11/25/2010 22:59
2630,1,4/10/2012 17:15
2630,8,4/10/2012 17:15
2630,6,4/11/2012 18:39
2632,1,4/14/2011 22:55
2632,8,4/15/2011 15:31
2632,6,4/15/2011 23:15
2633,1,11/12/2010 23:35
2633,8,11/12/2010 23:36
2633,9,11/19/2010 19:50
2633,8,11/25/2010 18:08
2633,6,11/25/2010 18:09
2633,6,11/25/2010 18:09
2634,1,8/2/2012 22:58
2634,8,8/3/2012 15:17
2634,6,8/3/2012 21:51
2635,1,2/16/2010 19:57
2635,8,2/16/2010 19:58
2635,6,2/16/2010 19:58
2636,1,7/28/2010 23:18
2636,1,8/27/2010 15:29
2636,8,8/30/2010 16:03
2636,6,9/3/2010 17:04
2637,1,3/13/2012 16:59
2637,8,3/13/2012 16:59
2637,6,3/13/2012 20:24
2638,1,5/25/2010 15:50
2638,8,5/25/2010 15:51
2638,2,5/25/2010 19:22
2638,6,6/3/2010 18:43
2639,1,6/28/2010 17:40
2639,8,7/28/2010 16:56
2639,6,7/28/2010 16:56
2640,1,8/19/2011 18:33
2640,8,8/31/2011 18:42
2640,6,8/31/2011 18:44
2641,1,6/5/2012 23:51
2641,8,6/6/2012 15:02
2641,9,6/18/2012 21:40
2641,6,7/12/2012 16:45
2642,1,2/20/2012 19:03
2642,6,2/20/2012 19:32
2644,8,12/29/2011 22:37
2644,6,12/29/2011 23:45
2645,1,6/27/2011 18:13
2645,1,6/27/2011 18:13
2645,8,7/1/2011 18:36
2645,6,7/1/2011 18:36
2646,1,5/20/2011 17:40
2646,8,5/20/2011 17:41
2646,6,5/20/2011 18:46
2647,1,9/23/2010 18:45
2647,8,9/23/2010 18:46
2647,6,9/23/2010 18:47
2648,1,4/16/2012 15:12
2648,8,4/16/2012 16:47
2648,6,4/17/2012 22:01
2649,1,5/26/2010 16:16
2649,1,5/26/2010 16:16
2649,1,5/26/2010 16:16
2649,8,5/26/2010 17:42
2649,6,5/26/2010 18:20
2650,3,9/17/2010 22:42
2650,1,9/17/2010 22:43
2650,8,9/17/2010 22:45
2650,6,9/21/2010 16:48
2651,1,6/13/2011 17:35
2651,8,6/13/2011 17:35
2651,6,6/13/2011 17:36
2652,1,1/12/2011 0:04
2652,8,1/13/2011 19:55
2652,6,1/13/2011 20:22
2653,1,9/15/2011 16:54
2653,8,9/21/2011 15:06
2653,6,10/7/2011 22:34
2654,1,12/21/2011 20:06
2654,8,12/21/2011 20:06
2654,6,12/22/2011 1:31
2655,1,5/18/2011 15:33
2655,8,5/18/2011 18:27
2655,9,5/18/2011 20:48
2655,8,5/31/2011 21:40
2655,6,5/31/2011 21:40
2656,1,6/26/2012 18:58
2656,8,6/26/2012 18:59
2656,6,6/26/2012 18:59
2657,1,5/11/2011 21:19
2657,8,5/18/2011 22:41
2657,6,5/19/2011 0:03
2658,1,11/17/2010 19:26
2658,8,11/18/2010 1:26
2658,6,11/18/2010 1:27
2658,8,11/19/2010 19:15
2658,6,11/19/2010 19:16
2660,1,3/25/2011 19:09
2660,8,4/6/2011 21:22
2660,6,4/6/2011 21:22
2661,1,11/15/2011 17:54
2661,6,11/16/2011 19:40
2661,6,11/16/2011 19:40
2661,6,11/16/2011 19:40
2662,1,12/3/2010 1:39
2662,8,12/14/2010 17:17
2662,6,1/4/2011 0:49
2663,1,1/20/2012 18:24
2663,8,1/20/2012 18:25
2663,6,1/20/2012 18:47
2664,1,2/19/2010 18:26
2664,8,3/9/2010 20:36
2664,6,3/9/2010 20:36
2669,1,2/3/2012 19:54
2669,8,2/10/2012 21:06
2669,6,2/11/2012 2:56
2669,8,2/18/2012 1:44
2669,6,2/24/2012 17:03
2669,6,2/24/2012 17:03
2670,1,2/16/2011 23:45
2670,8,2/16/2011 23:45
2670,6,2/16/2011 23:45
2671,1,5/21/2010 15:33
2671,8,5/25/2010 17:39
2671,6,5/25/2010 17:40
2672,1,1/27/2012 1:36
2672,8,1/27/2012 2:13
2672,6,1/27/2012 22:15
2673,1,5/4/2010 18:04
2673,8,5/4/2010 23:21
2673,6,5/4/2010 23:31
2675,1,6/6/2011 16:25
2675,8,6/6/2011 16:26
2675,6,6/15/2011 21:18
2677,1,5/14/2012 16:35
2677,6,5/14/2012 16:36
2678,1,12/22/2011 19:17
2678,8,12/22/2011 19:17
2678,9,12/23/2011 1:53
2678,8,12/27/2011 17:17
2678,6,12/28/2011 20:36
2679,1,3/11/2011 19:41
2679,8,3/30/2011 18:49
2679,6,3/30/2011 21:22
2680,1,3/10/2010 17:51
2680,8,3/15/2010 20:10
2680,6,4/20/2010 16:31
2682,1,4/1/2011 21:13
2682,8,4/1/2011 21:14
2682,6,4/1/2011 21:17
2683,1,3/23/2010 1:54
2683,8,3/23/2010 18:04
2683,6,3/23/2010 18:04
2684,1,7/27/2012 23:53
2684,1,7/27/2012 23:53
2684,1,7/27/2012 23:53
2684,8,7/30/2012 16:09
2684,6,7/30/2012 16:13
2685,1,5/20/2011 18:04
2685,8,5/20/2011 18:05
2685,6,5/20/2011 21:20
2687,1,3/20/2012 0:35
2687,8,3/20/2012 0:38
2687,6,3/20/2012 18:52
2688,1,6/5/2012 23:47
2688,8,6/6/2012 15:02
2688,9,6/18/2012 21:39
2688,6,7/12/2012 16:47
2689,1,5/31/2012 20:12
2689,8,6/1/2012 0:26
2689,6,6/1/2012 18:41
2690,1,4/11/2012 0:03
2690,8,4/11/2012 15:03
2690,6,5/2/2012 15:50
2691,1,5/8/2012 16:05
2691,8,5/10/2012 18:34
2691,9,5/11/2012 16:26
2691,6,5/14/2012 16:44
2692,1,5/13/2011 20:41
2692,8,5/13/2011 20:41
2692,6,5/13/2011 21:33
2693,1,5/3/2010 20:36
2693,8,5/4/2010 21:23
2693,6,5/4/2010 21:23
2694,1,6/8/2011 15:24
2694,8,6/8/2011 15:24
2694,6,6/8/2011 17:36
2695,8,11/23/2011 20:23
2695,6,11/23/2011 22:25
2696,1,10/20/2011 16:53
2696,8,10/20/2011 16:59
2696,6,10/20/2011 17:51
2697,1,3/2/2012 1:21
2697,8,3/7/2012 0:41
2697,6,3/7/2012 18:14
2698,1,11/30/2011 18:49
2698,8,11/30/2011 18:49
2698,6,12/1/2011 22:34
2699,1,4/18/2011 18:39
2699,8,4/19/2011 15:43
2699,6,4/20/2011 23:19
2699,6,4/20/2011 23:19
2701,1,3/29/2011 17:26
2701,8,3/29/2011 17:26
2701,6,3/29/2011 23:46
2702,1,9/6/2010 23:22
2702,8,9/6/2010 23:22
2702,6,9/6/2010 23:22
2703,1,2/2/2011 16:58
2703,8,2/16/2011 2:03
2703,6,2/19/2011 2:16
2704,1,2/2/2011 22:50
2704,8,2/9/2011 23:14
2704,6,2/9/2011 23:15
2705,1,4/12/2012 16:17
2705,8,4/12/2012 16:18
2705,6,4/12/2012 22:17
2706,1,6/11/2010 15:34
2706,8,6/11/2010 15:53
2706,6,6/11/2010 15:55
2707,1,3/25/2011 22:57
2707,1,3/25/2011 22:58
2707,8,3/28/2011 23:54
2707,6,3/28/2011 23:55
2708,1,9/16/2011 16:48
2708,8,9/21/2011 15:38
2708,6,9/21/2011 18:31
2709,1,11/16/2010 23:30
2709,8,11/17/2010 20:40
2709,9,11/17/2010 23:02
2709,8,11/22/2010 17:59
2709,6,11/22/2010 18:00
2710,1,4/26/2011 22:43
2710,8,5/9/2011 23:19
2710,9,5/10/2011 21:13
2710,9,5/11/2011 21:53
2710,8,5/17/2011 15:56
2710,6,5/17/2011 15:56
2711,1,4/3/2012 17:39
2711,8,4/4/2012 0:05
2711,6,4/10/2012 18:25
2712,1,3/10/2010 17:50
2712,8,4/19/2010 16:22
2712,6,4/19/2010 16:23
2713,1,9/24/2012 18:34
2713,8,9/24/2012 18:34
2713,9,10/4/2012 16:00
2713,6,10/12/2012 17:04
2714,1,9/19/2012 17:24
2714,8,9/24/2012 15:01
2714,6,10/8/2012 15:58
2715,1,4/27/2011 17:32
2715,8,4/27/2011 17:53
2715,6,4/27/2011 18:54
2717,1,9/17/2010 0:37
2717,8,9/17/2010 0:38
2717,6,9/17/2010 0:38
2718,1,10/5/2010 20:40
2718,8,10/7/2010 17:12
2718,6,10/7/2010 17:13
2719,1,5/14/2012 20:59
2719,8,5/14/2012 20:59
2719,9,5/14/2012 21:06
2719,6,5/25/2012 15:35
2722,1,7/26/2011 15:50
2722,8,7/28/2011 17:02
2722,9,7/28/2011 17:22
2722,9,8/3/2011 16:59
2722,6,8/3/2011 17:50
2722,6,8/3/2011 17:50
2723,1,6/6/2012 22:54
2723,8,6/6/2012 23:57
2723,6,6/7/2012 20:43
2723,8,6/7/2012 23:31
2723,6,6/9/2012 0:33
2724,1,9/22/2011 22:38
2724,8,9/27/2011 18:06
2724,9,9/28/2011 21:10
2724,6,9/28/2011 22:17
2725,1,12/20/2010 23:10
2725,8,12/21/2010 1:38
2725,9,12/21/2010 20:33
2725,8,12/22/2010 19:39
2725,6,12/22/2010 19:39
2726,1,1/11/2011 20:20
2726,8,1/12/2011 20:31
2726,9,1/14/2011 0:17
2726,8,1/18/2011 19:55
2726,6,1/18/2011 19:58
2727,1,3/21/2012 0:58
2727,8,3/21/2012 17:35
2727,9,3/23/2012 18:44
2727,8,4/20/2012 22:03
2727,6,4/20/2012 22:03
2728,1,10/27/2010 17:28
2728,8,10/27/2010 17:29
2728,6,10/27/2010 20:14
2729,1,5/7/2012 17:48
2729,8,5/7/2012 17:48
2729,9,5/7/2012 18:32
2729,6,5/7/2012 18:50
2730,1,11/9/2010 2:17
2730,8,11/9/2010 18:57
2730,6,11/9/2010 18:57
2731,1,5/30/2011 17:32
2731,8,5/30/2011 17:32
2731,6,5/30/2011 18:32
2732,1,7/8/2010 16:59
2732,8,8/5/2010 17:52
2732,6,8/5/2010 18:55
2733,1,12/22/2010 18:51
2733,8,12/22/2010 19:03
2733,6,12/23/2010 23:20
2735,1,7/18/2011 18:05
2735,8,7/18/2011 18:05
2735,9,7/20/2011 16:17
2735,6,8/3/2011 22:02
2736,1,5/27/2011 22:04
2736,8,5/27/2011 22:05
2736,9,5/30/2011 15:34
2736,8,5/31/2011 23:20
2736,6,5/31/2011 23:23
2737,1,11/10/2011 23:42
2737,8,11/11/2011 17:09
2737,6,11/11/2011 19:10
2738,1,12/16/2011 20:53
2738,8,12/22/2011 0:24
2738,6,12/30/2011 0:49
2738,6,12/30/2011 0:49
2739,1,4/23/2012 23:42
2739,8,4/23/2012 23:43
2739,9,4/24/2012 20:13
2739,6,5/14/2012 23:05
2740,1,1/5/2012 20:12
2740,6,1/5/2012 20:13
2742,1,1/22/2010 23:49
2742,8,1/22/2010 23:49
2742,8,2/22/2010 22:53
2742,6,2/22/2010 22:53
2743,1,12/22/2010 19:47
2743,8,12/22/2010 19:50
2743,6,12/30/2010 17:49
2743,8,1/11/2011 0:06
2743,6,1/11/2011 19:24
2744,1,2/24/2011 18:00
2744,8,2/25/2011 0:41
2744,9,2/25/2011 22:48
2744,8,3/18/2011 23:45
2744,6,3/18/2011 23:45
2745,3,4/7/2010 16:55
2745,1,4/7/2010 16:57
2745,8,4/7/2010 17:15
2745,6,4/7/2010 17:16
2745,8,4/26/2010 21:47
2745,6,4/29/2010 21:03
2745,6,4/29/2010 21:03
2746,1,6/8/2010 22:49
2746,8,6/14/2010 21:56
2746,6,6/14/2010 21:56
2747,1,12/13/2011 20:43
2747,8,12/14/2011 1:11
2747,9,12/16/2011 0:51
2747,6,12/23/2011 19:07
2748,1,1/13/2010 21:26
2748,8,1/19/2010 18:26
2748,6,1/19/2010 18:28
2749,1,10/12/2011 20:16
2749,8,10/26/2011 23:56
2749,9,10/28/2011 0:04
2749,6,10/28/2011 15:56
2750,1,3/22/2012 17:44
2750,8,3/22/2012 17:55
2750,6,3/22/2012 18:53
2751,1,2/19/2011 0:15
2751,8,2/19/2011 0:15
2751,9,2/21/2011 17:12
2751,8,3/4/2011 18:18
2751,6,3/4/2011 18:18
2752,1,7/17/2012 23:19
2752,6,7/17/2012 23:20
2753,8,1/3/2012 19:28
2753,9,1/3/2012 19:36
2753,6,1/13/2012 18:25
2754,1,4/5/2011 16:48
2754,8,4/5/2011 16:48
2754,6,4/6/2011 17:31
2755,1,7/14/2011 16:39
2755,8,7/14/2011 16:57
2755,6,7/14/2011 17:08
2756,1,9/28/2010 23:30
2756,8,9/29/2010 15:10
2756,6,9/29/2010 15:10
2757,1,2/24/2012 23:02
2757,8,3/7/2012 1:54
2757,6,3/8/2012 19:51
2758,1,11/4/2011 1:30
2758,8,11/7/2011 20:50
2758,9,11/24/2011 1:13
2758,6,11/29/2011 1:34
2759,1,11/11/2011 23:57
2759,8,11/23/2011 17:30
2759,6,11/23/2011 17:30
2760,1,12/22/2011 17:46
2760,6,12/22/2011 20:00
2761,1,6/6/2012 23:11
2761,8,6/6/2012 23:11
2761,6,6/7/2012 20:28
2762,1,9/21/2011 21:50
2762,8,9/28/2011 15:07
2762,6,10/3/2011 21:27
2763,1,10/10/2011 23:58
2763,6,10/11/2011 23:36
2763,6,10/11/2011 23:36
2764,1,6/13/2012 21:12
2764,8,6/13/2012 22:26
2764,9,6/15/2012 17:06
2764,6,7/5/2012 21:39
2764,6,7/5/2012 21:39
2766,1,11/16/2011 2:06
2766,8,11/18/2011 20:22
2766,6,11/18/2011 20:28
2767,1,2/23/2011 2:06
2767,1,2/23/2011 2:07
2767,8,2/24/2011 17:59
2767,6,3/3/2011 18:31
2768,1,10/3/2011 18:07
2768,8,10/3/2011 18:08
2768,6,10/4/2011 17:30
2769,1,9/14/2011 18:05
2769,8,9/14/2011 20:27
2769,6,9/14/2011 21:07
2771,1,3/17/2010 17:11
2771,8,3/20/2010 0:10
2771,6,3/22/2010 23:30
2772,1,7/10/2012 23:48
2772,8,7/16/2012 17:52
2772,6,7/16/2012 21:24
2773,1,10/3/2011 21:38
2773,8,10/6/2011 21:02
2773,6,10/10/2011 17:48
2775,1,9/6/2011 23:37
2775,1,9/8/2011 16:00
2775,6,9/8/2011 16:01
2778,1,11/11/2010 23:41
2778,1,11/11/2010 23:41
2778,8,11/11/2010 23:41
2778,6,11/16/2010 18:36
2779,1,6/6/2012 17:20
2779,8,6/6/2012 20:39
2779,6,7/2/2012 17:40
2780,1,11/22/2011 0:36
2780,6,11/22/2011 0:56
2781,1,5/11/2011 15:25
2781,8,5/11/2011 15:26
2781,6,5/12/2011 15:41
2782,1,8/2/2011 22:22
2782,8,8/12/2011 23:22
2782,8,9/2/2011 16:04
2782,6,9/12/2011 23:27
2783,1,6/29/2011 23:43
2783,1,7/7/2011 15:57
2783,8,7/7/2011 22:19
2783,6,7/7/2011 22:19
2784,1,10/14/2010 21:51
2784,8,10/26/2010 23:24
2784,6,10/27/2010 20:56
2785,1,10/13/2011 17:06
2785,8,10/13/2011 17:08
2785,6,10/20/2011 16:47
2786,1,4/21/2010 21:54
2786,8,4/21/2010 21:58
2786,6,4/21/2010 21:58
2786,6,4/21/2010 22:19
2787,1,3/13/2012 20:08
2787,8,3/13/2012 20:08
2787,6,3/13/2012 23:16
2789,1,7/30/2012 18:55
2789,8,7/31/2012 23:11
2789,6,7/31/2012 23:11
2790,1,8/10/2010 22:50
2790,8,8/25/2010 18:27
2790,6,9/14/2010 15:27
2791,1,8/1/2012 0:04
2791,8,8/23/2012 22:20
2791,6,8/23/2012 22:29
2792,1,5/28/2012 21:11
2792,8,5/30/2012 18:48
2792,6,5/30/2012 22:02
2792,6,5/30/2012 22:02
2793,1,10/21/2011 17:46
2793,8,10/31/2011 19:57
2793,6,10/31/2011 20:24
2794,1,10/28/2011 16:49
2794,8,10/28/2011 16:50
2794,9,10/28/2011 18:38
2794,6,11/17/2011 0:12
2795,1,3/20/2012 23:30
2795,8,3/22/2012 1:42
2795,9,3/22/2012 1:48
2795,6,4/6/2012 22:41
2796,1,1/18/2012 23:52
2796,8,1/18/2012 23:56
2796,6,1/25/2012 19:56
2798,1,12/22/2010 19:35
2798,1,12/22/2010 19:40
2798,8,12/22/2010 19:40
2798,6,1/21/2011 18:44
2799,1,2/15/2012 20:19
2799,8,2/29/2012 19:00
2799,6,2/29/2012 19:21
2800,1,3/2/2012 22:35
2800,8,3/2/2012 22:39
2800,6,3/5/2012 18:24
2801,1,5/14/2012 20:10
2801,8,5/15/2012 18:01
2801,9,5/16/2012 22:02
2801,8,5/22/2012 23:24
2801,6,5/25/2012 18:37
2802,1,2/15/2011 18:38
2802,8,2/15/2011 18:39
2802,6,2/15/2011 19:48
2803,1,4/20/2012 18:13
2803,8,4/23/2012 15:44
2803,6,4/24/2012 21:15
2804,1,3/25/2010 0:02
2804,8,5/10/2010 16:56
2804,6,5/10/2010 16:56
2805,3,9/29/2010 21:12
2805,1,9/29/2010 21:35
2805,8,9/30/2010 23:35
2805,1,10/1/2010 18:06
2805,1,10/1/2010 18:06
2805,9,10/1/2010 21:13
2805,8,10/1/2010 21:13
2805,6,10/1/2010 21:13
2806,3,10/26/2010 23:40
2806,1,10/26/2010 23:45
2806,8,10/26/2010 23:45
2806,6,10/26/2010 23:45
2807,1,10/25/2010 22:50
2807,8,10/25/2010 23:43
2807,6,10/25/2010 23:43
2808,1,6/16/2011 18:59
2808,8,6/16/2011 19:00
2808,9,6/20/2011 21:28
2808,9,6/20/2011 21:31
2808,6,7/14/2011 23:36
2809,1,8/1/2011 15:52
2809,8,8/2/2011 22:00
2809,6,8/3/2011 15:07
2810,1,9/7/2010 18:11
2810,1,9/7/2010 22:21
2810,8,9/9/2010 15:22
2810,6,9/9/2010 15:22
2810,6,9/9/2010 23:19
2811,1,7/18/2011 21:08
2811,8,7/18/2011 21:15
2811,6,7/18/2011 21:26
2812,1,5/31/2010 22:52
2812,9,5/31/2010 23:59
2812,8,6/22/2010 0:36
2812,6,6/22/2010 0:36
2813,1,11/25/2011 18:16
2813,8,11/25/2011 18:20
2813,6,12/2/2011 1:48
2815,1,3/23/2010 19:56
2815,8,3/23/2010 22:35
2815,6,3/23/2010 22:35
2816,1,6/11/2010 23:41
2816,8,6/11/2010 23:42
2816,2,6/11/2010 23:43
2816,6,6/15/2010 23:09
2817,1,2/10/2010 18:15
2817,8,2/16/2010 1:20
2817,6,2/26/2010 23:19
2818,3,8/30/2011 16:59
2818,1,8/30/2011 17:00
2818,8,8/30/2011 17:01
2818,6,9/9/2011 15:07
2819,3,8/9/2010 16:34
2819,1,8/9/2010 16:35
2819,8,8/10/2010 0:05
2819,9,9/17/2010 21:52
2819,9,9/17/2010 21:52
2819,8,9/22/2010 21:06
2819,6,9/22/2010 21:06
2820,1,11/18/2011 20:23
2820,8,11/23/2011 1:39
2820,6,11/23/2011 19:14
2821,1,1/30/2012 22:19
2821,8,1/31/2012 17:32
2821,6,2/7/2012 18:31
2822,1,5/3/2011 15:45
2822,8,5/3/2011 15:46
2822,6,5/3/2011 16:41
2823,1,1/12/2012 17:42
2823,8,1/17/2012 1:54
2823,6,1/17/2012 23:28
2824,1,11/18/2010 20:36
2824,8,11/18/2010 20:36
2824,6,12/16/2010 0:33
2825,1,10/18/2011 16:55
2825,1,10/18/2011 16:58
2825,8,11/2/2011 17:54
2825,6,11/8/2011 17:53
2827,1,7/22/2011 17:47
2827,8,7/25/2011 21:38
2827,6,8/25/2011 21:14
2828,1,5/13/2010 23:02
2828,8,5/19/2010 1:22
2828,9,5/19/2010 1:22
2828,8,5/19/2010 16:49
2828,8,5/19/2010 17:23
2828,6,5/19/2010 17:25
2829,1,6/4/2010 15:34
2829,8,6/4/2010 21:08
2829,6,6/4/2010 21:08
2830,1,3/12/2012 19:57
2830,8,3/12/2012 20:23
2830,6,3/14/2012 19:49
2831,1,2/29/2012 1:03
2831,8,2/29/2012 2:16
2831,6,2/29/2012 2:20
2832,1,11/10/2011 0:55
2832,8,11/10/2011 0:55
2832,6,11/11/2011 18:32
2833,1,4/2/2012 20:49
2833,8,4/2/2012 22:32
2833,9,4/4/2012 20:44
2833,6,4/13/2012 21:38
2835,1,6/23/2010 22:49
2835,8,6/24/2010 0:46
2835,9,6/24/2010 0:48
2835,8,6/30/2010 23:52
2835,6,6/30/2010 23:52
2836,1,2/9/2012 22:16
2836,8,2/9/2012 22:16
2836,6,2/9/2012 22:28
2837,1,11/19/2011 0:56
2837,8,11/21/2011 20:04
2837,6,11/21/2011 20:20
2838,1,10/5/2010 16:09
2838,8,10/7/2010 14:58
2838,9,10/15/2010 17:27
2838,9,10/18/2010 23:06
2838,8,10/25/2010 15:28
2838,6,10/25/2010 15:29
2840,1,5/14/2012 16:44
2840,8,5/14/2012 18:02
2840,6,5/14/2012 21:28
2841,1,2/24/2012 23:03
2841,8,3/5/2012 17:32
2841,6,3/8/2012 23:35
2841,6,3/8/2012 23:35
2842,1,11/15/2011 23:05
2842,8,11/15/2011 23:05
2842,6,11/30/2011 1:22
2843,1,2/2/2011 0:35
2843,8,2/5/2011 0:14
2843,6,2/5/2011 0:15
2844,1,4/16/2012 23:33
2844,8,4/16/2012 23:33
2844,6,4/17/2012 22:15
2845,3,5/12/2010 18:47
2845,1,5/12/2010 23:00
2845,1,5/19/2010 0:25
2845,8,5/24/2010 18:58
2845,9,5/25/2010 23:35
2845,8,5/26/2010 21:43
2845,6,5/26/2010 21:43
2846,1,7/26/2012 18:48
2846,8,7/26/2012 20:10
2846,9,7/27/2012 0:15
2846,6,7/30/2012 15:49
2847,1,8/2/2012 17:10
2847,8,8/2/2012 17:14
2847,6,8/3/2012 20:44
2850,1,2/5/2011 0:57
2850,8,2/5/2011 1:24
2850,6,2/5/2011 1:25
2852,1,12/28/2011 1:58
2852,6,12/30/2011 1:13
2853,1,6/27/2011 20:28
2853,1,6/27/2011 20:28
2853,1,6/30/2011 21:18
2853,8,6/30/2011 22:18
2853,9,7/11/2011 17:09
2853,6,7/18/2011 17:32
2854,1,8/10/2012 15:48
2854,8,8/10/2012 16:20
2854,6,8/10/2012 17:28
2855,1,1/5/2011 20:26
2855,8,1/6/2011 0:00
2855,6,1/6/2011 0:01
2856,1,1/27/2011 0:00
2856,8,1/27/2011 0:00
2856,6,1/28/2011 1:17
2857,1,3/16/2010 17:04
2857,8,3/16/2010 17:04
2857,6,4/1/2010 16:48
2858,1,9/8/2010 0:08
2858,8,9/8/2010 23:14
2858,9,9/8/2010 23:15
2858,8,9/10/2010 19:08
2858,6,9/10/2010 19:08
2859,1,10/31/2011 18:49
2859,8,11/1/2011 0:22
2859,6,11/3/2011 19:05
2861,1,6/24/2011 23:38
2861,8,6/29/2011 16:18
2861,9,6/29/2011 16:25
2861,8,7/5/2011 23:26
2861,6,7/11/2011 20:42
2862,1,4/15/2010 21:49
2862,8,4/15/2010 22:16
2862,6,4/15/2010 22:16
2863,1,5/17/2010 22:46
2863,1,5/19/2010 0:24
2863,1,5/20/2010 15:27
2863,9,5/20/2010 15:27
2863,8,5/20/2010 15:28
2863,6,6/30/2010 21:39
2864,1,1/10/2011 19:55
2864,8,1/18/2011 1:19
2864,6,1/24/2011 21:05
2865,1,2/19/2010 19:03
2865,8,2/19/2010 19:16
2865,6,2/19/2010 19:16
2867,1,6/7/2011 20:51
2867,8,6/7/2011 20:51
2867,9,6/15/2011 18:37
2867,9,6/17/2011 21:43
2867,8,6/28/2011 21:19
2867,6,7/5/2011 17:51
2868,1,7/14/2011 18:42
2868,6,7/14/2011 20:23
2869,1,6/14/2011 21:14
2869,8,7/7/2011 18:46
2869,9,7/8/2011 22:07
2869,8,7/11/2011 22:01
2869,6,7/11/2011 22:02
2870,1,1/20/2012 23:06
2870,8,1/20/2012 23:07
2870,6,1/27/2012 21:16
2871,1,8/4/2010 21:13
2871,8,8/25/2010 17:20
2871,6,8/25/2010 17:22
2872,1,9/28/2010 23:45
2872,8,9/28/2010 23:46
2872,6,11/8/2010 19:50
2874,1,3/18/2010 20:38
2874,8,3/18/2010 20:53
2874,6,3/18/2010 22:37
2875,1,8/29/2012 20:41
2875,8,9/4/2012 15:09
2875,9,9/6/2012 21:21
2875,6,10/12/2012 18:21
2876,1,5/23/2012 16:58
2876,8,5/23/2012 20:18
2876,6,5/23/2012 22:20
2877,1,12/14/2010 20:24
2877,8,12/16/2010 20:38
2877,9,12/17/2010 16:58
2877,8,12/30/2010 17:56
2877,6,12/30/2010 17:56
2878,1,1/11/2011 18:50
2878,8,1/13/2011 22:03
2878,6,1/13/2011 22:14
2879,1,11/21/2011 18:38
2879,8,11/21/2011 20:15
2879,6,11/22/2011 1:20
2880,1,6/21/2012 21:18
2880,8,6/21/2012 21:18
2880,6,6/25/2012 22:08
2882,1,7/1/2011 18:01
2882,8,7/4/2011 19:06
2882,6,7/5/2011 20:33
2883,1,4/26/2012 20:49
2883,8,4/26/2012 20:49
2883,6,4/27/2012 17:54
2884,1,6/8/2011 21:37
2884,8,6/8/2011 21:39
2884,6,6/9/2011 17:20
2885,1,4/2/2012 20:45
2885,8,4/2/2012 21:26
2885,6,4/10/2012 21:58
2886,1,5/16/2012 16:26
2886,8,5/16/2012 21:56
2886,6,5/16/2012 23:07
2887,1,3/11/2011 18:55
2887,8,3/11/2011 18:56
2887,9,4/7/2011 22:51
2887,9,4/18/2011 21:46
2887,6,4/21/2011 17:29
2888,1,7/8/2010 15:35
2888,8,7/30/2010 16:02
2888,6,7/30/2010 17:21
2889,1,8/25/2010 0:15
2889,8,8/25/2010 0:22
2889,6,8/25/2010 0:22
2890,1,4/7/2011 16:09
2890,8,4/7/2011 16:10
2890,6,4/21/2011 18:25
2892,1,7/1/2010 20:57
2892,8,8/6/2010 21:26
2892,6,8/6/2010 21:26
2893,1,11/16/2011 18:22
2893,8,11/16/2011 18:22
2893,6,11/16/2011 19:48
2894,1,4/1/2011 22:37
2894,8,4/1/2011 22:38
2894,9,4/7/2011 23:44
2894,8,4/20/2011 23:59
2894,6,4/20/2011 23:59
2895,1,5/2/2011 15:48
2895,8,5/2/2011 15:51
2895,6,5/2/2011 18:22
2896,1,4/27/2011 21:02
2896,8,5/5/2011 17:20
2896,6,5/5/2011 17:32
2898,1,5/23/2012 16:27
2898,8,5/24/2012 23:17
2898,6,5/24/2012 23:40
2898,8,5/28/2012 16:26
2898,6,6/1/2012 15:27
2899,1,6/14/2012 16:21
2899,8,6/15/2012 15:33
2899,6,6/18/2012 20:21
2900,1,5/2/2011 22:51
2900,8,5/2/2011 22:52
2900,6,5/3/2011 18:35
2901,1,12/2/2010 1:31
2901,8,12/3/2010 17:41
2901,6,12/3/2010 17:41
2902,1,5/6/2011 23:13
2902,8,5/17/2011 23:26
2902,6,5/20/2011 16:30
2903,1,4/19/2012 21:39
2903,8,4/19/2012 21:39
2903,6,4/19/2012 23:22
2904,1,3/30/2012 14:41
2904,8,3/30/2012 14:43
2904,9,3/30/2012 14:49
2904,6,4/16/2012 16:22
2904,6,4/16/2012 16:22
2906,1,4/13/2012 16:23
2906,8,4/13/2012 16:23
2906,6,4/13/2012 19:02
2907,1,6/26/2012 16:10
2907,8,6/26/2012 16:10
2907,6,7/3/2012 5:45
2908,1,8/6/2012 16:32
2908,8,8/6/2012 16:32
2908,6,8/7/2012 17:02
2909,3,5/27/2010 16:48
2909,1,5/27/2010 17:53
2909,1,5/27/2010 20:42
2909,9,5/27/2010 21:55
2909,8,5/28/2010 0:10
2909,6,5/28/2010 15:50
2909,8,5/31/2010 17:45
2909,6,5/31/2010 17:57
2911,1,1/17/2012 18:06
2911,8,1/17/2012 23:12
2911,6,1/26/2012 19:58
2912,1,11/8/2011 18:42
2912,6,11/8/2011 18:44
2913,1,3/21/2012 1:22
2913,8,3/21/2012 1:23
2913,6,3/22/2012 20:25
2914,1,6/12/2012 21:51
2914,6,6/12/2012 22:01
2915,1,1/21/2010 17:57
2915,1,1/21/2010 17:57
